DateTime,Time,Currency,Importance,Event,Actual,Forecast,Previous
2016/02/17 08:00:00,08:00,USD,Low,Mortgage Market Index,544.9,,503.6
2016/02/17 08:00:00,08:00,USD,Low,Mortgage Refinance Index,"2,456.7",,"2,117.2"
2016/02/17 09:00:00,09:00,RUB,Low,PPI (MoM) (Jan),-1.2%,,-2.2%
2016/02/17 09:00:00,09:00,RUB,Low,PPI (YoY) (Jan),7.5%,9.9%,10.7%
2016/02/17 09:30:00,09:30,USD,Low,Building Permits (MoM) (Jan),-0.2%,-0.1%,-6.1%
2016/02/17 09:30:00,09:30,USD,Medium,Building Permits (Jan),1.202M,1.200M,1.204M
2016/02/17 09:30:00,09:30,USD,Medium,Core PPI (MoM) (Jan),0.4%,0.1%,0.2%
2016/02/17 09:30:00,09:30,USD,Low,Core PPI (YoY) (Jan),0.6%,0.4%,0.3%
2016/02/17 09:30:00,09:30,USD,Medium,Housing Starts (Jan),1.099M,1.170M,1.143M
2016/02/17 09:30:00,09:30,USD,Medium,Housing Starts (MoM) (Jan),-3.8%,2.5%,-2.8%
2016/02/17 09:30:00,09:30,USD,Low,PPI (YoY) (Jan),-0.2%,-0.6%,-1.0%
2016/02/17 09:30:00,09:30,USD,High,PPI (MoM) (Jan),0.1%,-0.2%,-0.2%
2016/02/17 09:30:00,09:30,CAD,Medium,Foreign Securities Purchases (Dec),-1.41B,-6.05B,2.94B
2016/02/17 09:30:00,09:30,CAD,Low,Foreign Securities Purchases by Canadians (Dec),17.45B,,16.45B
2016/02/17 09:55:00,09:55,USD,Low,Redbook (MoM),-2.5%,,-2.6%
2016/02/17 09:55:00,09:55,USD,Low,Redbook (YoY),0.9%,,0.6%
2016/02/17 10:15:00,10:15,USD,Low,Capacity Utilization Rate (Jan),77.1%,76.7%,76.4%
2016/02/17 10:15:00,10:15,USD,Medium,Industrial Production (MoM) (Jan),0.9%,0.4%,-0.7%
2016/02/17 10:15:00,10:15,USD,Low,Manufacturing Production (MoM) (Jan),0.5%,0.3%,-0.2%
2016/02/17 10:30:00,10:30,BRL,Low,Foreign Exchange Flows,-1.45B,,-1.02B
2016/02/17 12:30:00,12:30,USD,Low,4-Week Bill Auction,0.270%,,0.265%
2016/02/17 15:00:00,15:00,USD,High,FOMC Meeting Minutes,,,
2016/02/17 16:30:00,16:30,USD,Medium,Fed's Balance Sheet,"4,483.63B",,"4,486.28B"
2016/02/17 17:35:00,17:35,USD,Medium,API Weekly Crude Oil Stock,-3.300M,3.000M,2.400M
2016/02/17 17:35:00,17:35,USD,Medium,API Weekly Cushing Crude Oil Stock,-0.175M,,0.715M
2016/02/17 17:35:00,17:35,USD,Low,API Weekly Distillates Stocks,-2.000M,,1.690M
2016/02/17 17:35:00,17:35,USD,Low,API Weekly Gasoline Stock,0.750M,,3.100M
2016/02/17 17:45:00,17:45,NZD,Medium,PPI Input (QoQ) (Q4),-1.2%,,1.6%
2016/02/17 17:45:00,17:45,NZD,Low,PPI Output (QoQ) (Q4),-0.8%,,1.3%
2016/02/17 19:50:00,19:50,JPY,Medium,Adjusted Trade Balance,0.12T,0.06T,0.02T
2016/02/17 19:50:00,19:50,JPY,Medium,Exports (YoY) (Jan),-12.9%,-11.3%,-8.0%
2016/02/17 19:50:00,19:50,JPY,Low,Foreign Bonds Buying,"-1,318.3B",,"1,455.4B"
2016/02/17 19:50:00,19:50,JPY,Low,Foreign Investments in Japanese Stocks,-562.9B,,-610.7B
2016/02/17 19:50:00,19:50,JPY,Low,Imports (YoY) (Jan),-18.0%,-16.0%,-18.0%
2016/02/17 19:50:00,19:50,JPY,Medium,Trade Balance (Jan),-646B,-680B,140B
2016/02/17 20:30:00,20:30,AUD,Medium,Employment Change (Jan),-7.9K,15.0K,-0.8K
2016/02/17 20:30:00,20:30,AUD,Medium,Full Employment Change (Jan),-40.6K,,17.0K
2016/02/17 20:30:00,20:30,AUD,Low,Participation Rate (Jan),65.2%,65.2%,65.2%
2016/02/17 20:30:00,20:30,AUD,Medium,Unemployment Rate (Jan),6.0%,5.8%,5.8%
2016/02/17 21:00:00,21:00,USD,Medium,FOMC Member Bullard Speaks,,,
2016/02/17 21:30:00,21:30,CNY,Medium,CPI (MoM) (Jan),0.5%,0.5%,0.5%
2016/02/17 21:30:00,21:30,CNY,Medium,CPI (YoY) (Jan),1.8%,1.9%,1.6%
2016/02/17 21:30:00,21:30,CNY,Medium,PPI (YoY) (Jan),-5.3%,-5.4%,-5.9%
2016/02/18 03:00:00,03:00,CHF,Low,Trade Balance (Jan),3.513B,2.670B,2.589B
2016/02/18 03:45:00,03:45,EUR,Medium,French CPI (MoM) (Jan),-1.0%,-1.0%,0.2%
2016/02/18 03:45:00,03:45,EUR,Low,French HICP (YoY) (Jan),0.3%,0.4%,0.3%
2016/02/18 03:45:00,03:45,EUR,Medium,French HICP (MoM) (Jan),-1.1%,-1.0%,0.2%
2016/02/18 04:55:00,04:55,GBP,Medium,BoE MPC Member Cunliffe Speaks,,,
2016/02/18 05:00:00,05:00,EUR,Low,Spanish Trade Balance,-1.79B,-2.00B,-1.90B
2016/02/18 05:00:00,05:00,EUR,Low,Current Account (Dec),25.5B,22.3B,26.9B
2016/02/18 05:00:00,05:00,EUR,Low,Current Account n.s.a. (Dec),41.4B,,30.3B
2016/02/18 05:00:00,05:00,EUR,Low,Net Investment Flow (Dec),85.0B,,29.8B
2016/02/18 05:50:00,05:50,EUR,Low,Spanish 10-Year Obligacion Auction,1.781%,,1.694%
2016/02/18 05:50:00,05:50,EUR,Low,Spanish 3-Year Bonos Auction,0.252%,,0.291%
2016/02/18 05:50:00,05:50,EUR,Low,Spanish 5-Year Bonos Auction,0.606%,,0.656%
2016/02/18 06:00:00,06:00,EUR,Low,French 3-Year BTAN Auction,-0.31%,,-0.20%
2016/02/18 06:00:00,06:00,EUR,Low,French 5-Year BTAN Auction,-0.15%,,0.01%
2016/02/18 06:30:00,06:30,BRL,Low,IBC-Br Economic Activity (Dec),-0.52%,-0.63%,-0.52%
2016/02/18 08:30:00,08:30,EUR,Medium,ECB Publishes Account of Monetary Policy Meeting,,,
2016/02/18 09:00:00,09:00,RUB,Low,Central Bank reserves (USD),382.4B,,376.7B
2016/02/18 09:00:00,09:00,RUB,Medium,Retail Sales (YoY),-7.3%,-8.2%,-15.3%
2016/02/18 09:00:00,09:00,RUB,Medium,Unemployment Rate (Jan),5.8%,6.0%,5.8%
2016/02/18 09:30:00,09:30,USD,Medium,Continuing Jobless Claims,"2,273K","2,250K","2,243K"
2016/02/18 09:30:00,09:30,USD,High,Initial Jobless Claims,262K,275K,269K
2016/02/18 09:30:00,09:30,USD,Low,Jobless Claims 4-Week Avg.,273.25K,,281.25K
2016/02/18 09:30:00,09:30,USD,High,Philadelphia Fed Manufacturing Index (Feb),-2.8,-3.0,-3.5
2016/02/18 09:30:00,09:30,USD,Low,Philly Fed Business Conditions (Feb),17.3,,19.1
2016/02/18 09:30:00,09:30,USD,Low,Philly Fed CAPEX Index (Feb),2.50,,9.40
2016/02/18 09:30:00,09:30,USD,Medium,Philly Fed Employment (Feb),-5.0,,-1.9
2016/02/18 09:30:00,09:30,USD,Low,Philly Fed New Orders (Feb),-5.3,,-1.4
2016/02/18 09:30:00,09:30,USD,Low,Philly Fed Prices Paid (Feb),-2.20,,-1.10
2016/02/18 09:30:00,09:30,CAD,Medium,Wholesale Sales (MoM) (Dec),2.0%,0.2%,1.9%
2016/02/18 10:50:00,10:50,USD,Low,Bloomberg Consumer Confidence,44.3,,44.5
2016/02/18 11:00:00,11:00,USD,Low,MBA Delinquency Rates (QoQ),4.77%,,4.99%
2016/02/18 11:00:00,11:00,USD,Medium,US Leading Index (MoM) (Jan),-0.2%,-0.1%,-0.3%
2016/02/18 11:30:00,11:30,USD,Low,Natural Gas Storage,-158B,-154B,-70B
2016/02/18 12:00:00,12:00,USD,High,Crude Oil Inventories,2.147M,3.920M,-0.754M
2016/02/18 12:00:00,12:00,USD,Low,Crude Oil Imports,0.795M,,-1.132M
2016/02/18 12:00:00,12:00,USD,Medium,Cushing Crude Oil Inventories,0.036M,,0.523M
2016/02/18 12:00:00,12:00,USD,Low,Distillate Fuel Production,0.306M,,-0.078M
2016/02/18 12:00:00,12:00,USD,Low,EIA Weekly Distillates Stocks,1.399M,-1.500M,1.281M
2016/02/18 12:00:00,12:00,USD,Low,Gasoline Production,0.122M,,0.911M
2016/02/18 12:00:00,12:00,USD,Low,Heating Oil Stockpiles,-0.363M,,0.431M
2016/02/18 12:00:00,12:00,USD,Low,Gasoline Inventories,3.036M,0.500M,1.258M
2016/02/18 14:00:00,14:00,USD,Medium,30-Year TIPS Auction,1.120%,,1.200%
2016/02/18 16:30:00,16:30,USD,Medium,FOMC Member Williams Speaks,,,
2016/02/18 17:00:00,17:00,KRW,Low,PPI (YoY) (Jan),-3.3%,,-4.0%
2016/02/18 17:00:00,17:00,KRW,Low,PPI (MoM) (Jan),-0.5%,,-0.2%
2016/02/18 19:30:00,19:30,JPY,Low,Reuters Tankan Index (Feb),7,,6
2016/02/19 00:30:00,00:30,JPY,Low,All Industries Activity Index (MoM),-0.9%,-0.3%,-1.1%
2016/02/19 03:00:00,03:00,EUR,Low,German PPI (YoY) (Jan),-2.4%,-2.0%,-2.3%
2016/02/19 03:00:00,03:00,EUR,Medium,German PPI (MoM) (Jan),-0.7%,-0.3%,-0.5%
2016/02/19 05:30:00,05:30,GBP,Medium,Core Retail Sales (YoY) (Jan),5.0%,3.5%,1.8%
2016/02/19 05:30:00,05:30,GBP,Medium,Core Retail Sales (MoM) (Jan),2.3%,0.7%,-1.3%
2016/02/19 05:30:00,05:30,GBP,Low,Public Sector Net Borrowing (Jan),-11.81B,-13.95B,7.49B
2016/02/19 05:30:00,05:30,GBP,Low,Public Sector Net Cash Requirement (Jan),-24.919B,,8.478B
2016/02/19 05:30:00,05:30,GBP,Medium,Retail Sales (YoY) (Jan),5.2%,3.6%,2.3%
2016/02/19 05:30:00,05:30,GBP,Medium,Retail Sales (MoM) (Jan),2.3%,0.8%,-1.4%
2016/02/19 07:30:00,07:30,INR,Low,Bank Loan Growth (2wk),11.5%,,11.4%
2016/02/19 07:30:00,07:30,INR,Low,Deposit Growth (2wk),11.3%,,11.1%
2016/02/19 07:30:00,07:30,INR,Low,"FX Reserves, USD",351.83B,,351.48B
2016/02/19 09:30:00,09:30,USD,High,Core CPI (MoM) (Jan),0.3%,0.2%,0.2%
2016/02/19 09:30:00,09:30,USD,Medium,Core CPI (YoY) (Jan),2.2%,2.1%,2.1%
2016/02/19 09:30:00,09:30,USD,Low,Core CPI Index (Jan),245.23,,244.52
2016/02/19 09:30:00,09:30,USD,High,CPI (YoY) (Jan),1.4%,1.3%,0.7%
2016/02/19 09:30:00,09:30,USD,High,CPI (MoM) (Jan),0.0%,-0.1%,-0.1%
2016/02/19 09:30:00,09:30,USD,Low,"CPI Index, n.s.a. (Jan)",236.92,236.61,236.53
2016/02/19 09:30:00,09:30,USD,Medium,FOMC Member Mester Speaks,,,
2016/02/19 09:30:00,09:30,USD,Low,Real Earnings (MoM) (Jan),0.7%,,0.1%
2016/02/19 09:30:00,09:30,CAD,Medium,Core CPI (MoM) (Jan),0.3%,0.2%,-0.4%
2016/02/19 09:30:00,09:30,CAD,Medium,Core CPI (YoY) (Jan),2.0%,1.9%,1.9%
2016/02/19 09:30:00,09:30,CAD,Medium,Core Retail Sales (MoM) (Dec),-1.6%,-0.5%,1.0%
2016/02/19 09:30:00,09:30,CAD,Low,CPI (YoY) (Jan),2.0%,1.7%,1.6%
2016/02/19 09:30:00,09:30,CAD,Medium,CPI (MoM) (Jan),0.2%,-0.1%,-0.5%
2016/02/19 09:30:00,09:30,CAD,Medium,Retail Sales (MoM) (Dec),-2.2%,-0.6%,1.7%
2016/02/19 11:00:00,11:00,EUR,Low,Consumer Confidence (Feb),-8.8,-6.7,-6.3
2016/02/19 12:30:00,12:30,USD,Low,Cleveland CPI (MoM) (Jan),0.2%,,0.1%
2016/02/19 14:00:00,14:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,413,,439
2016/02/19 16:30:00,16:30,GBP,Medium,CFTC GBP speculative net positions,-36.3K,,-36.3K
2016/02/19 16:30:00,16:30,USD,Low,CFTC Copper speculative net positions,-27.3K,,-26.8K
2016/02/19 16:30:00,16:30,USD,Medium,CFTC Crude Oil speculative net positions,159.0K,,187.9K
2016/02/19 16:30:00,16:30,USD,Medium,CFTC Gold speculative net positions,117.4K,,98.4K
2016/02/19 16:30:00,16:30,USD,Medium,CFTC S&P 500 speculative net positions,-158.8K,,-234.3K
2016/02/19 16:30:00,16:30,USD,Low,CFTC Silver speculative net positions,58.7K,,52.7K
2016/02/19 16:30:00,16:30,CAD,Low,CFTC CAD speculative net positions,-45.1K,,-51.9K
2016/02/19 16:30:00,16:30,CHF,Low,CFTC CHF speculative net positions,-4.4K,,-7.3K
2016/02/19 16:30:00,16:30,AUD,Medium,CFTC AUD speculative net positions,2.8K,,-5.6K
2016/02/19 16:30:00,16:30,JPY,Medium,CFTC JPY speculative net positions,47.9K,,43.2K
2016/02/19 16:30:00,16:30,NZD,Low,CFTC NZD speculative net positions,-8.3K,,-9.1K
2016/02/19 16:30:00,16:30,RUB,Medium,CFTC RUB speculative positions,1.2K,,1.7K
2016/02/19 16:30:00,16:30,EUR,Medium,CFTC EUR speculative net positions,-48.2K,,-63.3K
2016/02/21 18:10:00,18:10,AUD,Medium,RBA Assist Gov Debelle Speaks,,,
2016/02/21 22:00:00,22:00,NZD,Low,Credit Card Spending (YoY),8.9%,,7.4%
2016/02/22 03:30:00,03:30,GBP,Medium,Investing.com GBP/USD Index,43.5%,,41.6%
2016/02/22 03:30:00,03:30,USD,Medium,Investing.com Gold Index,56.4%,,56.1%
2016/02/22 03:30:00,03:30,CAD,Medium,Investing.com USD/CAD Index,52.4%,,54.9%
2016/02/22 03:30:00,03:30,CHF,Medium,Investing.com USD/CHF Index,43.5%,,47.4%
2016/02/22 03:30:00,03:30,AUD,Medium,Investing.com AUD/USD Index,41.8%,,50.5%
2016/02/22 03:30:00,03:30,JPY,Medium,Investing.com USD/JPY Index,39.7%,,38.6%
2016/02/22 03:30:00,03:30,NZD,Medium,Investing.com NZD/USD Index,39.0%,,40.5%
2016/02/22 03:30:00,03:30,EUR,Medium,Investing.com EUR/USD Index,34.8%,,33.3%
2016/02/22 04:15:00,04:15,CHF,Medium,PPI (MoM) (Jan),-0.4%,-0.2%,-0.4%
2016/02/22 04:15:00,04:15,CHF,Low,PPI (YoY) (Jan),-5.3%,-5.1%,-5.5%
2016/02/22 05:00:00,05:00,EUR,Low,Italian CPI (YoY) (Jan),0.3%,0.3%,0.3%
2016/02/22 05:00:00,05:00,EUR,Low,Italian CPI (MoM) (Jan),-0.2%,-0.2%,-0.2%
2016/02/22 05:00:00,05:00,EUR,Low,Italian HICP (YoY) (Jan),0.4%,0.4%,0.4%
2016/02/22 05:00:00,05:00,EUR,Low,Italian HICP (MoM) (Jan),-2.2%,-2.2%,-2.2%
2016/02/22 06:35:00,06:35,EUR,Low,German 12-Month Bubill Auction,-0.500%,,-0.432%
2016/02/22 07:00:00,07:00,GBP,Low,CBI Industrial Trends Orders (Feb),-17,-12,-15
2016/02/22 09:30:00,09:30,USD,Low,Chicago Fed National Activity (Jan),0.28,-0.10,-0.34
2016/02/22 10:00:00,10:00,EUR,Low,French 12-Month BTF Auction,-0.399%,,-0.401%
2016/02/22 10:00:00,10:00,EUR,Low,French 3-Month BTF Auction,-0.387%,,-0.371%
2016/02/22 10:00:00,10:00,EUR,Low,French 6-Month BTF Auction,-0.391%,,-0.375%
2016/02/22 12:30:00,12:30,USD,Low,3-Month Bill Auction,0.320%,,0.300%
2016/02/22 12:30:00,12:30,USD,Low,6-Month Bill Auction,0.455%,,0.410%
2016/02/23 01:00:00,01:00,SGD,Medium,CPI (YoY) (Jan),-0.6%,-0.4%,-0.6%
2016/02/23 03:00:00,03:00,EUR,Medium,German GDP (YoY) (Q4),2.1%,2.1%,2.1%
2016/02/23 03:00:00,03:00,EUR,High,German GDP (QoQ) (Q4),0.3%,0.3%,0.3%
2016/02/23 03:45:00,03:45,EUR,Low,French Business Survey (Feb),103,102,103
2016/02/23 04:30:00,04:30,HKD,Low,CPI (YoY) (Jan),2.70%,2.50%,2.50%
2016/02/23 04:30:00,04:30,HKD,Low,Unemployment Rate (Jan),3.3%,3.3%,3.3%
2016/02/23 05:00:00,05:00,EUR,Medium,German Business Expectations (Feb),98.8,101.6,102.3
2016/02/23 05:00:00,05:00,EUR,Medium,German Current Assessment (Feb),112.9,112.0,112.5
2016/02/23 05:00:00,05:00,EUR,Medium,German Ifo Business Climate Index (Feb),98.8,,99.7
2016/02/23 05:45:00,05:45,EUR,Low,Spanish 3-Month Letras Auction,-0.214%,,-0.268%
2016/02/23 06:00:00,06:00,GBP,High,BoE Gov Carney Speaks,,,
2016/02/23 06:00:00,06:00,GBP,Medium,Inflation Report Hearings,,,
2016/02/23 07:15:00,07:15,CHF,Medium,SNB Chairman Thomas Jordan speaks,,,
2016/02/23 08:00:00,08:00,BRL,Low,Mid-Month CPI (YoY) (Feb),10.84%,10.71%,10.74%
2016/02/23 08:00:00,08:00,BRL,Low,Mid-Month CPI (MoM) (Feb),1.42%,1.30%,0.92%
2016/02/23 09:30:00,09:30,USD,Medium,FOMC Member Kashkari Speaks,,,
2016/02/23 09:30:00,09:30,BRL,Low,Current Account (USD) (Jan),-4.82B,-5.90B,-2.46B
2016/02/23 09:30:00,09:30,BRL,Low,Foreign direct investment (USD) (Jan),5.45B,4.95B,15.21B
2016/02/23 09:55:00,09:55,USD,Low,Redbook (MoM),-2.3%,,-2.5%
2016/02/23 09:55:00,09:55,USD,Low,Redbook (YoY),1.2%,,0.9%
2016/02/23 10:00:00,10:00,USD,Low,S&P/CS HPI Composite - 20 s.a. (MoM) (Dec),0.8%,0.9%,1.0%
2016/02/23 10:00:00,10:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Dec),0.0%,0.1%,0.1%
2016/02/23 10:00:00,10:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Dec),5.7%,5.8%,5.7%
2016/02/23 11:00:00,11:00,USD,High,CB Consumer Confidence (Feb),92.2,97.0,97.8
2016/02/23 11:00:00,11:00,USD,Medium,Existing Home Sales (MoM) (Jan),0.4%,-2.9%,12.1%
2016/02/23 11:00:00,11:00,USD,High,Existing Home Sales (Jan),5.47M,5.32M,5.45M
2016/02/23 11:00:00,11:00,USD,Low,Richmond Manufacturing Index (Feb),-4,2,2
2016/02/23 11:00:00,11:00,USD,Low,Richmond Manufacturing Shipments (Feb),-11,,-6
2016/02/23 11:00:00,11:00,USD,Low,Richmond Services Index (Feb),-2,,10
2016/02/23 12:30:00,12:30,USD,Low,4-Week Bill Auction,0.285%,,0.270%
2016/02/23 14:00:00,14:00,USD,Medium,2-Year Note Auction,0.752%,,0.860%
2016/02/23 17:35:00,17:35,USD,Medium,API Weekly Crude Oil Stock,7.100M,3.000M,-3.300M
2016/02/23 17:35:00,17:35,USD,Medium,API Weekly Cushing Crude Oil Stock,0.307M,,-0.175M
2016/02/23 17:35:00,17:35,USD,Low,API Weekly Distillates Stocks,-0.267M,,-2.000M
2016/02/23 17:35:00,17:35,USD,Low,API Weekly Gasoline Stock,0.569M,,0.750M
2016/02/23 19:50:00,19:50,JPY,Low,Corporate Services Price Index (CSPI) (YoY),0.2%,0.3%,0.4%
2016/02/23 20:00:00,20:00,SGD,Low,GDP (QoQ) (Q4),6.2%,4.0%,5.7%
2016/02/23 20:00:00,20:00,SGD,Low,GDP (YoY) (Q4),1.8%,1.8%,2.0%
2016/02/23 20:30:00,20:30,AUD,Medium,Construction Work Done (QoQ) (Q4),-3.6%,-2.0%,-1.8%
2016/02/23 20:30:00,20:30,AUD,Medium,Wage Price Index (QoQ) (Q4),0.5%,0.6%,0.6%
2016/02/23 20:30:00,20:30,AUD,Low,Wage Price Index (YoY) (Q4),2.2%,2.3%,2.3%
2016/02/23 21:30:00,21:30,USD,Medium,FOMC Member Stanley Fischer Speaks,,,
2016/02/23 23:00:00,23:00,HKD,Low,GDP (YoY) (Q4),1.9%,2.0%,2.3%
2016/02/23 23:00:00,23:00,HKD,Low,GDP (QoQ) (Q4),0.2%,0.2%,0.9%
2016/02/24 01:00:00,01:00,JPY,Low,Leading Index,102.1,102.0,102.0
2016/02/24 03:00:00,03:00,CHF,Low,Consumption Indicator (Jan),1.66,,1.61
2016/02/24 03:45:00,03:45,EUR,Low,French Consumer Confidence (Feb),95,97,97
2016/02/24 05:00:00,05:00,EUR,Low,Italian Industrial New Orders (YoY) (Dec),1.5%,,12.1%
2016/02/24 05:00:00,05:00,EUR,Low,Italian Industrial New Orders (MoM) (Dec),-2.8%,,1.5%
2016/02/24 05:00:00,05:00,EUR,Low,Italian Industrial Sales (YoY) (Dec),-3.00%,,0.80%
2016/02/24 05:00:00,05:00,EUR,Low,Italian Industrial Sales (MoM) (Dec),-1.60%,,-1.10%
2016/02/24 05:30:00,05:30,GBP,Medium,Gross Mortgage Approvals,47.5K,45.2K,43.7K
2016/02/24 06:35:00,06:35,EUR,Low,German 30-Year Bund Auction,0.770%,,1.180%
2016/02/24 07:00:00,07:00,GBP,Low,CBI Distributive Trades Survey (Feb),10,12,16
2016/02/24 08:00:00,08:00,USD,Low,MBA 30-Year Mortgage Rate,3.85%,,3.83%
2016/02/24 08:00:00,08:00,USD,Low,MBA Mortgage Applications (WoW),-4.3%,,8.2%
2016/02/24 08:00:00,08:00,USD,Low,MBA Purchase Index,217.9,,213.3
2016/02/24 08:00:00,08:00,USD,Low,Mortgage Market Index,521.5,,544.9
2016/02/24 08:00:00,08:00,USD,Low,Mortgage Refinance Index,"2,267.4",,"2,456.7"
2016/02/24 09:00:00,09:00,USD,Medium,FOMC Member Lacker Speaks,,,
2016/02/24 09:00:00,09:00,EUR,Medium,German Buba President Weidmann Speaks,,,
2016/02/24 09:30:00,09:30,BRL,Low,Bank lending (MoM) (Jan),-0.6%,,1.3%
2016/02/24 11:00:00,11:00,USD,High,New Home Sales (Jan),494K,520K,544K
2016/02/24 11:00:00,11:00,USD,Medium,New Home Sales (MoM) (Jan),-9.2%,-4.4%,8.2%
2016/02/24 11:30:00,11:30,USD,High,Crude Oil Inventories,3.502M,3.427M,2.147M
2016/02/24 11:30:00,11:30,USD,Low,Crude Oil Imports,-0.117M,,0.795M
2016/02/24 11:30:00,11:30,USD,Medium,Cushing Crude Oil Inventories,0.333M,,0.036M
2016/02/24 11:30:00,11:30,USD,Low,Distillate Fuel Production,-0.225M,,0.306M
2016/02/24 11:30:00,11:30,USD,Low,EIA Weekly Distillates Stocks,-1.660M,-0.711M,1.399M
2016/02/24 11:30:00,11:30,USD,Low,Gasoline Production,0.334M,,0.122M
2016/02/24 11:30:00,11:30,USD,Low,Heating Oil Stockpiles,0.182M,,-0.363M
2016/02/24 11:30:00,11:30,USD,Low,Gasoline Inventories,-2.236M,-1.033M,3.036M
2016/02/24 11:30:00,11:30,BRL,Low,Foreign Exchange Flows,-1.16B,,-1.45B
2016/02/24 13:00:00,13:00,EUR,Medium,France Jobseekers Total (Jan),"3,552.6K","3,590.0K","3,590.6K"
2016/02/24 14:00:00,14:00,USD,Medium,5-Year Note Auction,1.169%,,1.496%
2016/02/24 14:10:00,14:10,GBP,Medium,BoE MPC Member Cunliffe Speaks,,,
2016/02/24 14:15:00,14:15,USD,Medium,FOMC Member Kaplan Speaks,,,
2016/02/24 16:30:00,16:30,USD,Medium,Fed's Balance Sheet,"4,489.80B",,"4,483.63B"
2016/02/24 17:00:00,17:00,KRW,Low,Consumer Confidence (Feb),98,,100
2016/02/24 17:45:00,17:45,NZD,Low,External Migration & Visitors (Jan),13.60%,,10.50%
2016/02/24 17:45:00,17:45,NZD,Low,Permanent/Long-Term Migration (Jan),"6,130",,"5,510"
2016/02/24 17:45:00,17:45,NZD,Low,Visitor Arrivals (MoM),2.9%,,-1.3%
2016/02/24 19:50:00,19:50,JPY,Low,Foreign Bonds Buying,"1,974.3B",,"-1,315.2B"
2016/02/24 19:50:00,19:50,JPY,Low,Foreign Investments in Japanese Stocks,-441.0B,,-562.5B
2016/02/24 20:00:00,20:00,USD,Medium,FOMC Member Bullard Speaks,,,
2016/02/24 20:30:00,20:30,AUD,Low,Building Capital Expenditure (MoM) (Q4),1.2%,-4.7%,-8.3%
2016/02/24 20:30:00,20:30,AUD,Low,Plant/Machinery Capital Expenditure (QoQ) (Q4),0.1%,,-8.5%
2016/02/24 20:30:00,20:30,AUD,Medium,Private New Capital Expenditure (QoQ) (Q4),0.8%,-3.0%,-8.4%
2016/02/25 03:00:00,03:00,EUR,Low,German HICP (MoM) (Jan),-1.0%,-1.0%,-1.0%
2016/02/25 03:00:00,03:00,EUR,Low,German HICP (YoY) (Jan),0.4%,0.4%,0.4%
2016/02/25 03:00:00,03:00,EUR,Medium,GfK German Consumer Climate (Mar),9.5,9.3,9.4
2016/02/25 04:00:00,04:00,EUR,Medium,Spanish GDP (QoQ) (Q4),0.8%,0.8%,0.8%
2016/02/25 04:00:00,04:00,EUR,Low,Spanish GDP (YoY) (Q4),3.5%,3.5%,3.5%
2016/02/25 04:00:00,04:00,EUR,Low,Spanish PPI (YoY) (Jan),-2.5%,,-1.7%
2016/02/25 04:15:00,04:15,CHF,Low,Industrial orders (Q4),-7.7%,,-6.7%
2016/02/25 04:30:00,04:30,HKD,Low,Exports (MoM) (Jan),-3.8%,-3.5%,-1.1%
2016/02/25 04:30:00,04:30,HKD,Low,Imports (MoM) (Jan),-9.0%,-5.8%,-4.6%
2016/02/25 04:30:00,04:30,HKD,Low,Trade Balance,-17.5B,-29.9B,-45.7B
2016/02/25 05:00:00,05:00,EUR,Low,Italian Business Confidence (Feb),102.0,102.7,103.0
2016/02/25 05:00:00,05:00,EUR,Low,Italian Consumer Confidence (Feb),114.5,117.9,118.6
2016/02/25 05:00:00,05:00,EUR,Low,M3 Money Supply (YoY) (Jan),5.0%,4.7%,4.7%
2016/02/25 05:00:00,05:00,EUR,Low,Private Sector Loans (YoY),1.4%,1.5%,1.4%
2016/02/25 05:30:00,05:30,GBP,Low,Business Investment (YoY) (Q4),2.4%,,4.5%
2016/02/25 05:30:00,05:30,GBP,Medium,Business Investment (QoQ) (Q4),-2.1%,0.9%,1.2%
2016/02/25 05:30:00,05:30,GBP,High,GDP (QoQ) (Q4),0.5%,0.5%,0.5%
2016/02/25 05:30:00,05:30,GBP,High,GDP (YoY) (Q4),1.9%,1.9%,1.9%
2016/02/25 05:30:00,05:30,GBP,Low,Index of Services,0.7%,0.7%,0.6%
2016/02/25 05:30:00,05:30,ZAR,Low,PPI (YoY) (Jan),7.6%,6.3%,4.8%
2016/02/25 05:30:00,05:30,ZAR,Low,PPI (MoM) (Jan),1.6%,0.4%,0.2%
2016/02/25 06:00:00,06:00,EUR,Low,Italian Retail Sales (MoM) (Dec),-0.1%,0.5%,0.2%
2016/02/25 06:00:00,06:00,EUR,Low,Italian Retail Sales (YoY) (Dec),0.6%,,-0.2%
2016/02/25 06:00:00,06:00,EUR,Low,Core CPI (MoM) (Jan),-1.7%,,0.3%
2016/02/25 06:00:00,06:00,EUR,Medium,Core CPI (YoY) (Jan),1.0%,1.0%,1.0%
2016/02/25 06:00:00,06:00,EUR,Medium,CPI (MoM) (Jan),-1.4%,-1.4%,0.0%
2016/02/25 06:00:00,06:00,EUR,High,CPI (YoY) (Jan),0.3%,0.4%,0.4%
2016/02/25 06:00:00,06:00,EUR,Low,CPI ex Tobacco (MoM) (Jan),-1.5%,,0.0%
