DateTime,Time,Currency,Importance,Event,Actual,Forecast,Previous
2016/03/09 05:30:00,05:30,GBP,Low,Industrial Production (YoY) (Jan),0.2%,0.2%,-0.2%
2016/03/09 05:30:00,05:30,GBP,Medium,Industrial Production (MoM) (Jan),0.3%,0.5%,-1.1%
2016/03/09 05:30:00,05:30,GBP,Low,Manufacturing Production (YoY) (Jan),-0.1%,-0.7%,-1.7%
2016/03/09 05:30:00,05:30,GBP,Medium,Manufacturing Production (MoM) (Jan),0.7%,0.2%,-0.3%
2016/03/09 06:35:00,06:35,EUR,Low,German 2-Year Schatz Auction,-0.550%,,-0.500%
2016/03/09 08:00:00,08:00,USD,Low,MBA 30-Year Mortgage Rate,3.81%,,3.83%
2016/03/09 08:00:00,08:00,USD,Low,MBA Mortgage Applications (WoW),0.2%,,-4.8%
2016/03/09 08:00:00,08:00,USD,Low,MBA Purchase Index,225.7,,216.7
2016/03/09 08:00:00,08:00,USD,Low,Mortgage Market Index,497.3,,496.5
2016/03/09 08:00:00,08:00,USD,Low,Mortgage Refinance Index,"2,055.9",,"2,104.5"
2016/03/09 08:00:00,08:00,BRL,Low,CPI (MoM) (Feb),0.90%,1.00%,1.27%
2016/03/09 08:00:00,08:00,BRL,Medium,CPI (YoY) (Feb),10.36%,10.47%,10.71%
2016/03/09 10:40:00,10:40,GBP,Medium,NIESR GDP Estimate,0.3%,,0.4%
2016/03/09 11:00:00,11:00,USD,Low,Wholesale Inventories (MoM) (Jan),0.3%,-0.2%,0.0%
2016/03/09 11:00:00,11:00,CAD,High,BoC Interest Rate Decision,0.50%,0.50%,0.50%
2016/03/09 11:30:00,11:30,USD,High,Crude Oil Inventories,3.880M,3.867M,10.374M
2016/03/09 11:30:00,11:30,USD,Low,Crude Oil Imports,-0.244M,,0.502M
2016/03/09 11:30:00,11:30,USD,Medium,Cushing Crude Oil Inventories,0.690M,,1.190M
2016/03/09 11:30:00,11:30,USD,Low,Distillate Fuel Production,-0.057M,,0.363M
2016/03/09 11:30:00,11:30,USD,Low,EIA Weekly Distillates Stocks,-1.119M,-0.043M,2.882M
2016/03/09 11:30:00,11:30,USD,Low,Gasoline Production,0.245M,,-0.674M
2016/03/09 11:30:00,11:30,USD,Low,Heating Oil Stockpiles,0.390M,,-0.065M
2016/03/09 11:30:00,11:30,USD,Low,Gasoline Inventories,-4.526M,-1.390M,-1.468M
2016/03/09 11:30:00,11:30,BRL,Low,Foreign Exchange Flows,0.99B,,-6.05B
2016/03/09 14:00:00,14:00,USD,High,10-Year Note Auction,1.895%,,1.730%
2016/03/09 16:00:00,16:00,NZD,High,RBNZ Interest Rate Decision,2.25%,2.50%,2.50%
2016/03/09 16:00:00,16:00,NZD,Medium,RBNZ Monetary Policy Statement,,,
2016/03/09 16:00:00,16:00,NZD,Medium,RBNZ Rate Statement,,,
2016/03/09 16:05:00,16:05,NZD,Medium,RBNZ Gov Wheeler Speaks,,,
2016/03/09 16:30:00,16:30,USD,Medium,Fed's Balance Sheet,"4,481.08B",,"4,478.49B"
2016/03/09 19:10:00,19:10,NZD,Medium,RBNZ Gov Wheeler Speaks,,,
2016/03/09 19:50:00,19:50,JPY,Low,Foreign Bonds Buying,"1,537.9B",,932.4B
2016/03/09 19:50:00,19:50,JPY,Low,Foreign Investments in Japanese Stocks,-138.5B,,"-1,015.8B"
2016/03/09 19:50:00,19:50,JPY,Low,PPI (MoM) (Feb),-0.2%,-0.3%,-0.9%
2016/03/09 19:50:00,19:50,JPY,Low,PPI (YoY) (Feb),-3.4%,-3.4%,-3.1%
2016/03/09 20:00:00,20:00,AUD,Low,MI Inflation Expectations,3.4%,,3.6%
2016/03/09 21:00:00,21:00,KRW,Low,Interest Rate Decision (Mar),1.50%,1.50%,1.50%
2016/03/09 21:30:00,21:30,CNY,Medium,CPI (MoM) (Feb),1.6%,1.1%,0.5%
2016/03/09 21:30:00,21:30,CNY,Medium,CPI (YoY) (Feb),2.3%,1.9%,1.8%
2016/03/09 21:30:00,21:30,CNY,Medium,PPI (YoY) (Feb),-4.9%,-4.9%,-5.3%
2016/03/10 02:30:00,02:30,EUR,Low,French Non-Farm Payrolls (QoQ),0.2%,0.2%,0.2%
2016/03/10 03:00:00,03:00,EUR,Low,German Exports (MoM) (Jan),-0.5%,0.5%,-0.7%
2016/03/10 03:00:00,03:00,EUR,Low,German Imports (MoM) (Jan),1.2%,0.4%,-1.6%
2016/03/10 03:00:00,03:00,EUR,Medium,German Trade Balance (Jan),18.9B,19.6B,20.3B
2016/03/10 03:45:00,03:45,EUR,Low,French Industrial Production (MoM) (Jan),1.3%,0.8%,-0.6%
2016/03/10 04:00:00,04:00,EUR,Low,Spanish Retail Sales (YoY) (Jan),3.3%,2.9%,2.7%
2016/03/10 05:00:00,05:00,EUR,Low,Italian Quarterly Unemployment Rate,11.5%,11.5%,11.5%
2016/03/10 05:30:00,05:30,ZAR,Low,Gold Production (YoY) (Jan),27.0%,-3.1%,-2.8%
2016/03/10 05:30:00,05:30,ZAR,Low,Mining Production (Jan),-4.5%,0.1%,-1.2%
2016/03/10 06:10:00,06:10,EUR,Low,Italian 12-Month BOT Auction,-0.068%,,-0.032%
2016/03/10 07:00:00,07:00,ZAR,Low,Manufacturing Production (MoM) (Jan),-1.8%,0.1%,1.8%
2016/03/10 08:00:00,08:00,BRL,Medium,Retail Sales (YoY) (Jan),-10.3%,-8.4%,-7.2%
2016/03/10 08:00:00,08:00,BRL,Medium,Retail Sales (MoM) (Jan),-1.5%,-0.6%,-2.7%
2016/03/10 08:45:00,08:45,EUR,High,Deposit Facility Rate,-0.40%,-0.40%,-0.30%
2016/03/10 08:45:00,08:45,EUR,High,ECB Interest Rate Decision (Mar),0.00%,0.05%,0.05%
2016/03/10 09:00:00,09:00,RUB,Low,Central Bank reserves (USD),379.0B,,379.8B
2016/03/10 09:30:00,09:30,USD,Medium,Continuing Jobless Claims,"2,225K","2,255K","2,257K"
2016/03/10 09:30:00,09:30,USD,High,Initial Jobless Claims,259K,275K,277K
2016/03/10 09:30:00,09:30,USD,Low,Jobless Claims 4-Week Avg.,267.50K,,270.00K
2016/03/10 09:30:00,09:30,CAD,Low,Capacity Utilization Rate (Q4),81.1%,81.6%,81.6%
2016/03/10 09:30:00,09:30,CAD,Medium,New Housing Price Index (MoM) (Jan),0.1%,0.2%,0.1%
2016/03/10 09:30:00,09:30,EUR,High,ECB Press Conference,,,
2016/03/10 10:50:00,10:50,USD,Low,Bloomberg Consumer Confidence,43.8,,43.6
2016/03/10 11:30:00,11:30,USD,Low,Natural Gas Storage,-57B,-57B,-48B
2016/03/10 14:00:00,14:00,USD,High,30-Year Bond Auction,2.720%,,2.500%
2016/03/10 15:00:00,15:00,USD,Medium,Federal Budget Balance (Feb),-193.0B,-200.0B,55.2B
2016/03/10 17:15:00,17:15,CAD,Medium,BoC Gov Poloz Speaks,,,
2016/03/10 17:45:00,17:45,NZD,Medium,Business NZ PMI (Feb),56.0,,57.9
2016/03/10 17:45:00,17:45,NZD,Low,FPI (MoM) (Feb),-0.6%,,2.0%
2016/03/10 19:50:00,19:50,JPY,Medium,BSI Large Manufacturing Conditions (Q1),-7.9,4.2,3.8
2016/03/11 03:00:00,03:00,EUR,Medium,German CPI (YoY) (Feb),0.0%,0.0%,0.0%
2016/03/11 03:00:00,03:00,EUR,High,German CPI (MoM) (Feb),0.4%,0.4%,0.4%
2016/03/11 03:00:00,03:00,EUR,Low,German HICP (MoM) (Feb),0.4%,0.4%,0.4%
2016/03/11 03:00:00,03:00,EUR,Low,German HICP (YoY) (Feb),-0.2%,-0.2%,-0.2%
2016/03/11 03:00:00,03:00,EUR,Low,German WPI (YoY) (Feb),-1.9%,,-1.0%
2016/03/11 03:00:00,03:00,EUR,Low,German WPI (MoM) (Feb),-0.5%,,-0.4%
2016/03/11 04:00:00,04:00,EUR,Low,Spanish CPI (MoM) (Feb),-0.4%,-0.3%,-0.3%
2016/03/11 04:00:00,04:00,EUR,Medium,Spanish CPI (YoY) (Feb),-0.8%,-0.8%,-0.8%
2016/03/11 04:00:00,04:00,EUR,Medium,Spanish HICP (YoY) (Feb),-1.0%,-0.9%,-0.9%
2016/03/11 04:00:00,04:00,EUR,Low,Spanish HICP (MoM) (Feb),-0.4%,-0.4%,-0.4%
2016/03/11 05:00:00,05:00,EUR,Low,Italian Industrial Production (YoY) (Jan),3.9%,0.5%,-1.0%
2016/03/11 05:00:00,05:00,EUR,Low,Italian Industrial Production (MoM) (Jan),1.9%,0.6%,-0.6%
2016/03/11 05:30:00,05:30,GBP,Low,Inflation Expectations,1.8%,,2.0%
2016/03/11 05:30:00,05:30,GBP,Medium,Trade Balance (Jan),-10.29B,-10.30B,-10.45B
2016/03/11 05:30:00,05:30,GBP,Medium,Trade Balance Non-EU (Jan),-2.20B,-2.90B,-3.02B
2016/03/11 06:30:00,06:30,EUR,Low,Italian 3-Year BTP Auction,-0.05%,,0.11%
2016/03/11 06:30:00,06:30,EUR,Low,Italian 7-Year BTP Auction,0.79%,,1.05%
2016/03/11 07:30:00,07:30,INR,Low,"FX Reserves, USD",350.86B,,346.79B
2016/03/11 08:00:00,08:00,INR,Low,Cumulative Industrial Production (Jan),2.75%,,3.10%
2016/03/11 08:00:00,08:00,INR,Low,Industrial Production (YoY) (Jan),-1.5%,-0.5%,-1.3%
2016/03/11 08:00:00,08:00,INR,Low,Manufacturing Output (MoM) (Jan),-2.8%,,-2.4%
2016/03/11 09:00:00,09:00,RUB,Low,Trade Balance (Jan),7.89B,9.75B,10.98B
2016/03/11 09:30:00,09:30,USD,Medium,Export Price Index (MoM) (Feb),-0.4%,-0.5%,-0.8%
2016/03/11 09:30:00,09:30,USD,Medium,Import Price Index (MoM) (Feb),-0.3%,-0.6%,-1.0%
2016/03/11 09:30:00,09:30,CAD,Medium,Employment Change (Feb),-2.3K,9.0K,-5.7K
2016/03/11 09:30:00,09:30,CAD,Low,Full Employment Change (Feb),-51.8K,,5.6K
2016/03/11 09:30:00,09:30,CAD,Low,Part Time Employment Change (Feb),49.5K,,-11.3K
2016/03/11 09:30:00,09:30,CAD,Low,Participation Rate (Feb),65.9%,65.9%,65.9%
2016/03/11 09:30:00,09:30,CAD,Medium,Unemployment Rate (Feb),7.3%,7.2%,7.2%
2016/03/11 14:05:00,14:05,USD,Medium,U.S. Baker Hughes Oil Rig Count,386,,392
2016/03/11 16:30:00,16:30,GBP,Medium,CFTC GBP speculative net positions,-49.0K,,-39.4K
2016/03/11 16:30:00,16:30,USD,Low,CFTC Copper speculative net positions,-2.9K,,-24.6K
2016/03/11 16:30:00,16:30,USD,Medium,CFTC Crude Oil speculative net positions,244.3K,,212.5K
2016/03/11 16:30:00,16:30,USD,Medium,CFTC Gold speculative net positions,174.8K,,152.4K
2016/03/11 16:30:00,16:30,USD,Medium,CFTC S&P 500 speculative net positions,-205.7K,,-191.4K
2016/03/11 16:30:00,16:30,USD,Low,CFTC Silver speculative net positions,59.9K,,55.5K
2016/03/11 16:30:00,16:30,CAD,Low,CFTC CAD speculative net positions,-25.8K,,-30.5K
2016/03/11 16:30:00,16:30,CHF,Low,CFTC CHF speculative net positions,-0.1K,,-1.5K
2016/03/11 16:30:00,16:30,AUD,Medium,CFTC AUD speculative net positions,29.2K,,16.9K
2016/03/11 16:30:00,16:30,JPY,Medium,CFTC JPY speculative net positions,64.3K,,59.6K
2016/03/11 16:30:00,16:30,NZD,Low,CFTC NZD speculative net positions,-2.0K,,-4.2K
2016/03/11 16:30:00,16:30,RUB,Medium,CFTC RUB speculative positions,2.6K,,1.8K
2016/03/11 16:30:00,16:30,EUR,Medium,CFTC EUR speculative net positions,-71.9K,,-68.5K
2016/03/12 01:30:00,01:30,CNY,Medium,Fixed Asset Investment (YoY) (Jan),10.2%,9.5%,10.0%
2016/03/12 01:30:00,01:30,CNY,Medium,Industrial Production (YoY) (Jan),5.4%,5.6%,5.9%
2016/03/12 01:30:00,01:30,CNY,Low,Retail Sales (YoY) (Jan),10.2%,10.8%,11.1%
2016/03/12 05:30:00,05:30,GBP,Low,Construction Output (MoM) (Jan),-0.10%,,3.00%
2016/03/12 05:30:00,05:30,GBP,Low,U.K. Construction Output (YoY) (Jan),1.70%,,4.30%
2016/03/13 17:00:00,17:00,KRW,Low,Export Price Index (YoY) (Feb),-2.0%,,-1.5%
2016/03/13 17:00:00,17:00,KRW,Low,Import Price Index (YoY) (Feb),-7.4%,,-6.3%
2016/03/13 19:50:00,19:50,JPY,Low,Core Machinery Orders (MoM) (Jan),15.0%,3.0%,4.2%
2016/03/13 19:50:00,19:50,JPY,Low,Core Machinery Orders (YoY) (Jan),8.4%,-3.6%,-3.6%
2016/03/14 02:30:00,02:30,INR,Low,WPI Food (YoY) (Feb),3.35%,,6.02%
2016/03/14 02:30:00,02:30,INR,Low,WPI Fuel (YoY) (Feb),-6.40%,,-9.21%
2016/03/14 02:30:00,02:30,INR,Medium,WPI Inflation (YoY) (Feb),-0.91%,-0.27%,-0.90%
2016/03/14 02:30:00,02:30,INR,Low,WPI Manufacturing Inflation (YoY) (Feb),-0.58%,,-1.17%
2016/03/14 03:30:00,03:30,GBP,Medium,Investing.com GBP/USD Index,32.1%,,36.2%
2016/03/14 03:30:00,03:30,USD,Medium,Investing.com Gold Index,60.5%,,53.1%
2016/03/14 03:30:00,03:30,CAD,Medium,Investing.com USD/CAD Index,55.2%,,54.7%
2016/03/14 03:30:00,03:30,CHF,Medium,Investing.com USD/CHF Index,48.6%,,43.1%
2016/03/14 03:30:00,03:30,AUD,Medium,Investing.com AUD/USD Index,46.1%,,39.3%
2016/03/14 03:30:00,03:30,JPY,Medium,Investing.com USD/JPY Index,34.1%,,37.2%
2016/03/14 03:30:00,03:30,NZD,Medium,Investing.com NZD/USD Index,37.1%,,35.6%
2016/03/14 03:30:00,03:30,EUR,Medium,Investing.com EUR/USD Index,26.7%,,22.6%
2016/03/14 06:00:00,06:00,EUR,Medium,Industrial Production (MoM) (Jan),2.1%,1.7%,-0.5%
2016/03/14 06:00:00,06:00,EUR,Low,Industrial Production (YoY) (Jan),2.8%,1.4%,-0.1%
2016/03/14 06:35:00,06:35,EUR,Low,German 6-Month Bubill Auction,-0.481%,,-0.435%
2016/03/14 07:30:00,07:30,BRL,Low,IBC-Br Economic Activity (Jan),-0.61%,0.10%,-0.52%
2016/03/14 08:00:00,08:00,INR,Medium,CPI (YoY) (Feb),5.18%,5.60%,5.69%
2016/03/14 10:00:00,10:00,EUR,Low,French 12-Month BTF Auction,-0.418%,,-0.453%
2016/03/14 10:00:00,10:00,EUR,Low,French 3-Month BTF Auction,-0.425%,,-0.433%
2016/03/14 10:00:00,10:00,EUR,Low,French 6-Month BTF Auction,-0.419%,,-0.438%
2016/03/14 11:30:00,11:30,USD,Low,3-Month Bill Auction,0.335%,,0.315%
2016/03/14 11:30:00,11:30,USD,Low,6-Month Bill Auction,0.510%,,0.475%
2016/03/14 15:00:00,15:00,NZD,Medium,RBNZ Gov Wheeler Speaks,,,
2016/03/14 20:30:00,20:30,AUD,Medium,RBA Meeting Minutes,,,
2016/03/14 20:30:00,20:30,AUD,Low,New Motor Vehicle Sales (MoM) (Feb),-0.1%,1.4%,0.5%
2016/03/14 22:30:00,22:30,SGD,Low,Unemployment Rate (Q4),1.9%,1.9%,1.9%
2016/03/14 23:35:00,23:35,JPY,Medium,BoJ Monetary Policy Statement,,,
2016/03/14 23:35:00,23:35,JPY,High,BoJ Interest Rate Decision,-0.10%,-0.10%,-0.10%
2016/03/15 00:30:00,00:30,JPY,Low,Capacity Utilization (MoM) (Jan),2.6%,,-1.0%
2016/03/15 00:30:00,00:30,JPY,Medium,Industrial Production (MoM) (Feb),3.7%,3.7%,3.7%
2016/03/15 00:30:00,00:30,JPY,Medium,Tertiary Industry Activity Index (MoM),1.5%,0.4%,-0.6%
2016/03/15 01:00:00,01:00,SGD,Low,Retail Sales (MoM) (Jan),-1.2%,1.9%,-1.1%
2016/03/15 01:00:00,01:00,SGD,Low,Retail Sales (YoY) (Jan),7.5%,3.5%,2.8%
2016/03/15 02:30:00,02:30,JPY,Medium,BoJ Press Conference,,,
2016/03/15 03:45:00,03:45,EUR,Medium,French CPI (MoM) (Feb),0.3%,0.2%,0.2%
2016/03/15 03:45:00,03:45,EUR,Medium,French HICP (MoM) (Feb),0.3%,0.3%,-1.1%
2016/03/15 03:45:00,03:45,EUR,Low,French HICP (YoY) (Feb),-0.1%,-0.1%,0.3%
2016/03/15 05:00:00,05:00,EUR,Low,Italian CPI (MoM) (Feb),-0.2%,-0.2%,-0.2%
2016/03/15 05:00:00,05:00,EUR,Low,Italian CPI (YoY) (Feb),-0.3%,-0.3%,-0.3%
2016/03/15 05:00:00,05:00,EUR,Low,Italian HICP (MoM) (Feb),-0.4%,-0.4%,-0.4%
2016/03/15 05:00:00,05:00,EUR,Low,Italian HICP (YoY) (Feb),-0.2%,-0.2%,-0.2%
2016/03/15 05:45:00,05:45,EUR,Low,Spanish 3-Month Letras Auction,-0.281%,,-0.214%
2016/03/15 06:00:00,06:00,EUR,Low,Employment Change (QoQ) (Q4),0.3%,0.2%,0.3%
2016/03/15 06:00:00,06:00,EUR,Low,Employment Change (YoY) (Q4),1.2%,1.1%,1.1%
2016/03/15 08:25:00,08:25,INR,Low,Exports (USD) (Feb),20.74B,,21.08B
2016/03/15 08:25:00,08:25,INR,Low,Imports (USD) (Feb),27.28B,,28.71B
2016/03/15 08:25:00,08:25,INR,Low,Trade Balance (Feb),-6.54B,-6.75B,-7.64B
2016/03/15 08:30:00,08:30,USD,Low,Core PPI (YoY) (Feb),1.2%,1.1%,0.6%
2016/03/15 08:30:00,08:30,USD,Medium,Core PPI (MoM) (Feb),0.0%,0.1%,0.4%
2016/03/15 08:30:00,08:30,USD,High,Core Retail Sales (MoM) (Feb),-0.1%,-0.2%,-0.4%
2016/03/15 08:30:00,08:30,USD,Medium,NY Empire State Manufacturing Index (Mar),0.62,-10.00,-16.64
2016/03/15 08:30:00,08:30,USD,High,PPI (MoM) (Feb),-0.2%,-0.2%,0.1%
2016/03/15 08:30:00,08:30,USD,Low,PPI (YoY) (Feb),0.0%,0.1%,-0.2%
2016/03/15 08:30:00,08:30,USD,Medium,Retail Control (MoM) (Feb),0.0%,0.2%,0.2%
2016/03/15 08:30:00,08:30,USD,High,Retail Sales (MoM) (Feb),-0.1%,-0.2%,-0.4%
2016/03/15 08:30:00,08:30,USD,Low,Retail Sales Ex Gas/Autos (MoM) (Feb),0.3%,-0.2%,-0.1%
2016/03/15 08:55:00,08:55,USD,Low,Redbook (YoY),0.6%,,0.7%
2016/03/15 08:55:00,08:55,USD,Low,Redbook (MoM),2.8%,,2.9%
2016/03/15 10:00:00,10:00,USD,Medium,Business Inventories (MoM) (Jan),0.1%,-0.1%,0.1%
2016/03/15 10:00:00,10:00,USD,Low,NAHB Housing Market Index (Mar),58,59,58
2016/03/15 10:10:00,10:10,NZD,Low,GlobalDairyTrade Price Index,-2.9%,,1.4%
2016/03/15 11:30:00,11:30,USD,Low,4-Week Bill Auction,0.280%,,0.275%
2016/03/15 16:00:00,16:00,USD,Low,"US Foreign Buying, T-bonds (Jan)",-50.40B,,-35.90B
2016/03/15 16:00:00,16:00,USD,Low,Overall Net Capital Flow (Jan),118.40B,,-106.80B
2016/03/15 16:00:00,16:00,USD,Medium,TIC Net Long-Term Transactions (Jan),-12.0B,3.2B,-29.4B
2016/03/15 16:00:00,16:00,USD,Low,TIC Net Long-Term Transactions including Swaps (Jan),-42.80B,,-42.90B
2016/03/15 16:35:00,16:35,USD,Medium,API Weekly Crude Oil Stock,1.500M,3.400M,4.400M
2016/03/15 16:35:00,16:35,USD,Medium,API Weekly Cushing Crude Oil Stock,0.471M,,0.692M
2016/03/15 16:35:00,16:35,USD,Low,API Weekly Distillates Stocks,-0.830M,-1.000M,-0.128M
2016/03/15 16:35:00,16:35,USD,Low,API Weekly Gasoline Stock,-1.200M,-2.300M,-2.124M
2016/03/15 17:45:00,17:45,NZD,Medium,Current Account (YoY) (Q4),-7.71B,-7.90B,-8.10B
2016/03/15 17:45:00,17:45,NZD,Medium,Current Account (QoQ) (Q4),-2.61B,-2.80B,-4.75B
2016/03/15 17:45:00,17:45,NZD,Low,Current Account % of GDP (Q4),-3.10%,-3.20%,-3.30%
2016/03/15 19:00:00,19:00,KRW,Low,Unemployment Rate (Feb),4.1%,3.8%,3.5%
2016/03/15 19:30:00,19:30,AUD,Low,MI Leading Index (MoM),-0.2%,,0.1%
2016/03/16 05:30:00,05:30,GBP,Low,Average Earnings ex Bonus (Jan),2.2%,2.1%,2.0%
2016/03/16 05:30:00,05:30,GBP,Medium,Average Earnings Index +Bonus (Jan),2.1%,2.0%,1.9%
2016/03/16 05:30:00,05:30,GBP,Medium,Claimant Count Change (Feb),-18.0K,-9.1K,-28.4K
2016/03/16 05:30:00,05:30,GBP,Medium,Unemployment Rate (Jan),5.1%,5.1%,5.1%
2016/03/16 06:35:00,06:35,EUR,Medium,German 10-Year Bund Auction,0.300%,,0.260%
2016/03/16 07:00:00,07:00,USD,Low,MBA 30-Year Mortgage Rate,3.94%,,3.81%
2016/03/16 07:00:00,07:00,USD,Low,MBA Mortgage Applications (WoW),-3.3%,,0.2%
2016/03/16 07:00:00,07:00,USD,Low,MBA Purchase Index,226.3,,225.7
2016/03/16 07:00:00,07:00,USD,Low,Mortgage Market Index,481.0,,497.3
2016/03/16 07:00:00,07:00,USD,Low,Mortgage Refinance Index,"1,940.3",,"2,055.9"
2016/03/16 07:00:00,07:00,ZAR,Low,Retail Sales (YoY) (Jan),3.1%,3.8%,4.1%
2016/03/16 07:30:00,07:30,INR,Low,M3 Money Supply (2wk),10.8%,,11.3%
2016/03/16 08:30:00,08:30,GBP,High,Spring Forecast Statement,,,
2016/03/16 08:30:00,08:30,USD,Medium,Building Permits (Feb),1.167M,1.200M,1.204M
2016/03/16 08:30:00,08:30,USD,Low,Building Permits (MoM) (Feb),-3.1%,-0.1%,-0.2%
2016/03/16 08:30:00,08:30,USD,Medium,Core CPI (YoY) (Feb),2.3%,2.2%,2.2%
2016/03/16 08:30:00,08:30,USD,High,Core CPI (MoM) (Feb),0.3%,0.2%,0.3%
2016/03/16 08:30:00,08:30,USD,Low,Core CPI Index (Feb),245.93,245.59,245.23
2016/03/16 08:30:00,08:30,USD,High,CPI (MoM) (Feb),-0.2%,-0.2%,0.0%
2016/03/16 08:30:00,08:30,USD,High,CPI (YoY) (Feb),1.0%,0.9%,1.4%
2016/03/16 08:30:00,08:30,USD,Low,"CPI Index, n.s.a. (Feb)",237.11,236.90,236.92
2016/03/16 08:30:00,08:30,USD,Medium,Housing Starts (MoM) (Feb),5.2%,4.6%,-3.4%
2016/03/16 08:30:00,08:30,USD,Medium,Housing Starts (Feb),1.178M,1.150M,1.120M
2016/03/16 08:30:00,08:30,USD,Low,Real Earnings (MoM) (Feb),-0.5%,,0.7%
2016/03/16 08:30:00,08:30,CAD,Medium,Foreign Securities Purchases (Jan),13.51B,,-1.40B
2016/03/16 08:30:00,08:30,CAD,Low,Foreign Securities Purchases by Canadians (Jan),-13.82B,,17.38B
2016/03/16 08:30:00,08:30,CAD,Low,Manufacturing Sales (MoM) (Jan),2.3%,0.5%,1.4%
2016/03/16 09:15:00,09:15,USD,Low,Capacity Utilization Rate (Feb),76.7%,76.9%,77.1%
2016/03/16 09:15:00,09:15,USD,Medium,Industrial Production (MoM) (Feb),-0.5%,-0.3%,0.8%
2016/03/16 09:15:00,09:15,USD,Low,Manufacturing Production (MoM) (Feb),0.2%,0.1%,0.5%
2016/03/16 10:30:00,10:30,USD,High,Crude Oil Inventories,1.317M,3.414M,3.880M
2016/03/16 10:30:00,10:30,USD,Low,Crude Oil Imports,-0.355M,,-0.244M
2016/03/16 10:30:00,10:30,USD,Medium,Cushing Crude Oil Inventories,0.545M,,0.690M
2016/03/16 10:30:00,10:30,USD,Low,Distillate Fuel Production,0.037M,,-0.057M
2016/03/16 10:30:00,10:30,USD,Low,EIA Weekly Distillates Stocks,-1.135M,-1.079M,-1.119M
2016/03/16 10:30:00,10:30,USD,Low,Gasoline Production,0.435M,,0.245M
2016/03/16 10:30:00,10:30,USD,Low,Heating Oil Stockpiles,-0.954M,,0.390M
2016/03/16 10:30:00,10:30,USD,Low,Gasoline Inventories,-0.747M,-2.339M,-4.526M
2016/03/16 11:00:00,11:00,USD,Low,Cleveland CPI (MoM) (Feb),0.2%,,0.2%
2016/03/16 11:30:00,11:30,BRL,Low,Foreign Exchange Flows,0.19B,,0.99B
2016/03/16 14:00:00,14:00,USD,High,FOMC Economic Projections,,,
2016/03/16 14:00:00,14:00,USD,High,FOMC Statement,,,
2016/03/16 14:00:00,14:00,USD,High,Fed Interest Rate Decision,0.50%,0.50%,0.50%
2016/03/16 14:30:00,14:30,USD,High,FOMC Press Conference,,,
2016/03/16 16:30:00,16:30,USD,Medium,Fed's Balance Sheet,"4,486.33B",,"4,481.08B"
2016/03/16 17:45:00,17:45,NZD,Medium,GDP (QoQ) (Q4),0.9%,0.6%,0.9%
2016/03/16 17:45:00,17:45,NZD,Low,GDP (YoY) (Q4),2.3%,2.0%,2.3%
2016/03/16 17:45:00,17:45,NZD,Low,GDP Annual Average (Q4),2.5%,2.4%,3.0%
2016/03/16 17:45:00,17:45,NZD,Low,GDP Expenditure (QoQ) (Q4),1.1%,0.6%,1.4%
2016/03/16 18:05:00,18:05,AUD,Medium,RBA Assist Gov Debelle Speaks,,,
2016/03/16 19:50:00,19:50,JPY,Medium,Adjusted Trade Balance,0.17T,0.24T,0.07T
2016/03/16 19:50:00,19:50,JPY,Medium,Exports (YoY) (Feb),-4.0%,-3.1%,-12.9%
2016/03/16 19:50:00,19:50,JPY,Low,Foreign Bonds Buying,897.3B,,"1,538.0B"
2016/03/16 19:50:00,19:50,JPY,Low,Foreign Investments in Japanese Stocks,"-1,583.2B",,-138.5B
2016/03/16 19:50:00,19:50,JPY,Low,Imports (YoY) (Feb),-14.2%,-15.2%,-18.0%
2016/03/16 19:50:00,19:50,JPY,Medium,Trade Balance (Feb),243B,389B,-646B
2016/03/16 20:30:00,20:30,AUD,Medium,Employment Change (Feb),0.3K,10.0K,-7.4K
2016/03/16 20:30:00,20:30,AUD,Medium,Full Employment Change (Feb),15.9K,,-40.3K
2016/03/16 20:30:00,20:30,AUD,Low,Participation Rate (Feb),64.9%,65.2%,65.1%
2016/03/16 20:30:00,20:30,AUD,Low,RBA Bulletin,,,
2016/03/16 20:30:00,20:30,AUD,Medium,Unemployment Rate (Feb),5.8%,6.0%,6.0%
2016/03/16 20:30:00,20:30,SGD,Low,Non-Oil Exports (MoM) (Feb),-4.10%,-1.30%,0.60%
2016/03/16 20:30:00,20:30,SGD,Low,Non-Oil Exports (YoY) (Feb),2.10%,-2.60%,-10.10%
2016/03/16 20:30:00,20:30,SGD,Low,Trade Balance,4.060B,,6.070B
2016/03/16 22:00:00,22:00,CNY,Low,FDI,1.70%,1.80%,3.20%
2016/03/17 02:30:00,02:30,JPY,Medium,BoJ Governor Kuroda Speaks,,,
2016/03/17 02:45:00,02:45,CHF,Low,SECO Economic Forecasts,,,
2016/03/17 04:15:00,04:15,CHF,Medium,PPI (MoM) (Feb),-0.6%,0.2%,-0.4%
2016/03/17 04:15:00,04:15,CHF,Low,PPI (YoY) (Feb),-4.6%,-5.1%,-5.3%
2016/03/17 04:30:00,04:30,CHF,High,SNB Interest Rate Decision,-0.75%,-0.75%,-0.75%
2016/03/17 04:30:00,04:30,CHF,Medium,SNB Monetary Policy Assessment,,,
2016/03/17 04:30:00,04:30,HKD,Low,Unemployment Rate (Feb),3.3%,3.3%,3.3%
